Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Square Footage,Square Footage Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Phone,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Andover Athletics,https://athletics.andover.edu/,,MA,School,tennis; basketball; volleyball; badminton; squash,Indoor and outdoor,18,"k among the best in the nation. The Academy's 700-acre campus includes 19 playing fields, 18 tennis courts, an outdoor synthetic surface track, and Phelps Stadium, a lighted facility with seating",70000,"ng of the famed Andover-Exeter rivalry 8 Super Bowl rings won by Coach Bill Belichick ’71 70,000 square-foot Pan Athletic Center 67 interscholastic teams in 23 different sports NEWS Boys’ Swimming &",,,,(978) 749-4080,dslater@andover.edu,,,,,,,,andover.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: zip. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://athletics.andover.edu/ | https://athletics.andover.edu/inside-athletics | https://athletics.andover.edu/inside-athletics/lifesports | https://athletics.andover.edu/inside-athletics/outdoor-pursuits | https://athletics.andover.edu/inside-athletics/facilities | https://athletics.andover.edu/inside-athletics/strength-conditioning | https://athletics.andover.edu/inside-athletics/sports-medicine,Playwright,https://athletics.andover.edu,https://athletics.andover.edu/,
Andover Tennis Club,https://www.andovertennisclub.com/,Andover,MA,Racquet / Tennis Club,tennis,Indoor and outdoor,,,,,,,,,andovertennisclub@gmail.com,,,,,,,,andovertennisclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.andovertennisclub.com/,Playwright,https://andovertennisclub.com,https://www.andovertennisclub.com/,
Apartments in Westborough MA,https://ellingtonmetrowest.com/,Westborough,MA,Unknown,basketball,Indoor and outdoor,,,,,,,,(508) 625-9458,,,,,,,,,ellingtonmetrowest.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank.,https://ellingtonmetrowest.com/ | https://ellingtonmetrowest.com/contact/,Playwright,https://ellingtonmetrowest.com,https://ellingtonmetrowest.com/,
Applewild,https://www.applewild.org/,Hudson,MA,College / University,tennis; basketball,Indoor and outdoor,,,,,,,,,,,,,,,,,applewild.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.applewild.org/ | https://www.applewild.org/about-us/welcome-to-applewild | https://www.applewild.org/about-us/the-applewild-difference | https://www.applewild.org/about-us/history-of-applewild | https://www.applewild.org/campus-facilities | https://www.applewild.org/programs/preschool-infant-prek- | https://www.applewild.org/programs/elementary-school-k-grade-5-,Playwright,https://applewild.org,https://www.applewild.org/,
"Architecture, Planning, & Interiors",https://www.olsonlewis.com/,Manchester-By-The-Sea,MA,School,tennis,Indoor and outdoor,,,,,Michele,Picard,Operations Director,(978) 526-4386,,,michele@olsonlewis.com,michele.picard@olsonlewis.com,michelepicard@olsonlewis.com,mpicard@olsonlewis.com,m.picard@olsonlewis.com,michelep@olsonlewis.com,olsonlewis.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.olsonlewis.com/ | https://www.olsonlewis.com/about | https://www.olsonlewis.com/about/team | https://www.olsonlewis.com/about/olson-lewis-architects-timeline | https://www.olsonlewis.com/insight/facility-audit | https://www.olsonlewis.com/insight/lunch-learns-proposal | https://www.olsonlewis.com/contact,Playwright,https://olsonlewis.com,https://www.olsonlewis.com/,
Arlington Boys & Girls Club,https://www.abgclub.org/,Arlington,MA,Country Club,tennis; basketball; futsal,Indoor and outdoor,,,,,,,,(781) 648-1617,,,,,,,,,abgclub.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.abgclub.org/ | https://www.abgclub.org/memberships | https://www.abgclub.org/general-information | https://www.abgclub.org/contact | https://www.abgclub.org/our-programs | https://www.abgclub.org/club-kids-program | https://www.abgclub.org/membership,Playwright,https://abgclub.org,https://www.abgclub.org/,
Armenian Cultural and Educational Center,https://www.acecwatertown.org/,Watertown,MA,Unknown,basketball,Indoor and outdoor,,,25201,"and other events by Armenian and non-Armenian groups. The Center, covering a site area of 25,201 square feet, features an elementary school, a Saturday school that teaches Armenian language and hist",Vatche,Seraderian,President,(617) 926-6067,,,vatche@acecwatertown.org,vatche.seraderian@acecwatertown.org,vatcheseraderian@acecwatertown.org,vseraderian@acecwatertown.org,v.seraderian@acecwatertown.org,vatches@acecwatertown.org,acecwatertown.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.acecwatertown.org/ | https://www.acecwatertown.org/about-us | https://www.acecwatertown.org/our-facilities | https://www.acecwatertown.org/outdoor-courtyard | https://www.acecwatertown.org/news-and-programs | https://www.acecwatertown.org/contact,Playwright,https://acecwatertown.org,https://www.acecwatertown.org/,
Athletic Business,https://www.athleticbusiness.com/,Newton,MA,Fieldhouse,tennis; basketball; volleyball; racquetball,Indoor and outdoor,4,"is the Charles H. Sanford Fieldhouse. The fieldhouse is an athletic facility that houses four tennis courts, softball ... May 1, 2016 ... The three-level facility includes one NCAA-regulation court",160000,"! The New England Patriots held an official ribbon-cutting on Aug. 12, for the team's new 160,000-square-foot New Balance Athletics Center. FACILITIES Daily Digs: Renderings Show Vision for Dallas St",,,,(800) 746-3512,,,,,,,,,athleticbusiness.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.athleticbusiness.com/ | https://www.athleticbusiness.com/facilities | https://www.athleticbusiness.com/leadership | https://www.athleticbusiness.com/directory | https://www.athleticbusiness.com/facilities/rec-center | https://www.athleticbusiness.com/page/contact-us | https://www.athleticbusiness.com/project-galleries/facilities-of-merit,Playwright,https://athleticbusiness.com,https://www.athleticbusiness.com/,
Athletics* - Braintree Public Schools,https://www.braintreeschools.org/,Braintree,MA,School,basketball; volleyball,Indoor and outdoor,,,,,,,,(781) 380-0130,,,,,,,,,braintreeschools.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.braintreeschools.org/ | https://www.braintreeschools.org/district/about-us | https://www.braintreeschools.org/district/about-us/accessibility-disclaimers | https://www.braintreeschools.org/district/about-us/achievement-profiles | https://www.braintreeschools.org/district/about-us/bps-privacy-policy | https://www.braintreeschools.org/district/about-us/health-safety-measures | https://www.braintreeschools.org/district/about-us/directions,Playwright,https://braintreeschools.org,https://www.braintreeschools.org/,
Atlantis Sports Clubs,https://www.atlantissportsclubs.com/,Hyannis,MA,College / University,tennis; racquetball,Indoor and outdoor,,,,,,,,(508) 862-2535,,,,,,,,,atlantissportsclubs.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.atlantissportsclubs.com/ | https://www.atlantissportsclubs.com/family-memberships/ | https://www.atlantissportsclubs.com/indooroutdoor-tennis-courts/,Playwright,https://atlantissportsclubs.com,https://www.atlantissportsclubs.com/,
Attleboro Norton YMCA,https://www.attleboroymca.org/,,MA,YMCA / JCC,pickleball; basketball; volleyball; racquetball,Indoor and outdoor,,,,,,,,(508) 222-7422,,,,,,,,,attleboroymca.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.attleboroymca.org/ | https://www.attleboroymca.org/membership | https://www.attleboroymca.org/membership/child-watch | https://www.attleboroymca.org/membership/corporate-opportunities | https://www.attleboroymca.org/membership/policies-procedures | https://www.attleboroymca.org/senior-programs,Playwright,https://attleboroymca.org,https://www.attleboroymca.org/,
Beach House Volleyball,https://www.beachhouseboston.com/,Natick,MA,School,tennis; volleyball,Indoor and outdoor,,,15000,"Reserve Court Rentals Reserve a private court for your group and enjoy full access to our 15,000 sq ft of radiant-heated sand. Learn More Drop-In Play Show up, join a game, and meet new player",Steve,Mugford,Founder,(603) 479-3558,steve@beachhouseboston.com,info@beachhouseboston.com,,,,,,,beachhouseboston.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.beachhouseboston.com/ | https://www.beachhouseboston.com/adult-programs | https://www.beachhouseboston.com/rent-a-court | https://www.beachhouseboston.com/youth-programs | https://www.beachhouseboston.com/youth/school-vacation-programs | https://www.beachhouseboston.com/events/special-use-facility-rentals | https://www.beachhouseboston.com/about,Playwright,https://beachhouseboston.com,https://www.beachhouseboston.com/,
Berkshire United Sports Camp,https://www.berkshireunitedsc.com/,Sheffield,MA,School,tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,(413) 203-6905,,,,,,,,,berkshireunitedsc.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.berkshireunitedsc.com/ | https://www.berkshireunitedsc.com/sports | https://www.berkshireunitedsc.com/facility | https://www.berkshireunitedsc.com/team | https://www.berkshireunitedsc.com/contactus | https://www.berkshireunitedsc.com/staff,Playwright,https://berkshireunitedsc.com,https://www.berkshireunitedsc.com/,
Boston College Athletics,https://bceagles.com/,Newton,MA,College / University,tennis; basketball; volleyball,Indoor and outdoor,,,,,Michael,Winn,General Manager,(617) 552-3000,mwinn@bostoncollegeas.com,,,,,,,,bostoncollegeas.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://bceagles.com/ | https://bceagles.com/staff-directory | https://bceagles.com/sports/2019/4/10/strength-conditioning-about | https://bceagles.com/sports/2022/2/28/student-athlete-development-about-the-devlin-family | https://bceagles.com/facilities | https://bceagles.com/sports/2019/12/12/faulty-staff-special-offers | https://bceagles.com/news/2026/8/17/mens-hockey-ben-smith-joins-mens-hockey-staff-as-assistant-coach,Playwright,https://bceagles.com,https://bceagles.com/,
