Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Elevation Volleyball,https://www.elevationvolleyball.com/,,UT,College / University,volleyball,Indoor and outdoor,6,"volleyball facility located in Mason, Ohio, just north of Cincinnati. The complex houses 6 indoor courts with Sport Court flooring, a retail volleyball store, concession area, viewing windows, l",,,,,info@elevationvolleyball.com,,,,,,,elevationvolleyball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.elevationvolleyball.com/ | https://www.elevationvolleyball.com/page/show/1381498-elevation-staff | https://www.elevationvolleyball.com/page/show/2575265-contact | https://www.elevationvolleyball.com/page/show/2575246-sports-express-volleyball-center,Playwright,https://elevationvolleyball.com,https://www.elevationvolleyball.com/,
FFKR Architects,https://www.ffkr.com/,Salt Lake City,UT,School,pickleball; basketball; volleyball,Indoor and outdoor,4,.673.7362 WORK TEAM IDEAS CAREERS CONTACT US PORTAL © 2018 FFKR Architects Hurricane City Four Court Recreation Facility - FFKR Architects Sevier Valley Center - FFKR Architects A 38000 SF f,,,,,,,,,,,,ffkr.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.ffkr.com/ | https://www.ffkr.com/work/marriott-dual-brand-courtyard-and-residence-inn-sandy-city-monterey-california/ | https://www.ffkr.com/contact-us/,Playwright,https://ffkr.com,https://www.ffkr.com/,
Find Padel Courts Near Me,https://www.padelmapusa.com/,,UT,Private Club,pickleball; tennis; badminton; squash; padel,Indoor and outdoor,142,"Find Courts About Padel Blog Learn List Your Court Home / Courts All Padel Courts Browse 142 padel courts across the United States P1 Padel Las Vegas Las Vegas, Nevada 5.0 (165) PadelScout Score:",,,,,info@padelmapusa.com,,,,,,,padelmapusa.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.padelmapusa.com/ | https://www.padelmapusa.com/courts | https://www.padelmapusa.com/about-padel-sport | https://www.padelmapusa.com/list-your-court | https://www.padelmapusa.com/courts/pulse-padel-hub-north-miami | https://www.padelmapusa.com/city/miami-fl | https://www.padelmapusa.com/courts/cube-padel-houston,Playwright,https://padelmapusa.com,https://www.padelmapusa.com/,
Food City,https://www.foodcity.com/,,UT,Unknown,squash,Indoor and outdoor,,,,,,,,,,,,,,foodcity.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.foodcity.com/ | https://www.foodcity.com/savings-rewards/valucard | https://www.foodcity.com/content/aboutus | https://www.foodcity.com/contactus,Playwright,https://foodcity.com,https://www.foodcity.com/,
Futuro Futsal Academy,https://www.futurofutsalacademy.com/,Lehi,UT,School,futsal,Indoor and outdoor,,,,,,futurofutsalacademy@gmail.com,,,,,,,,futurofutsalacademy.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.futurofutsalacademy.com/ | https://www.futurofutsalacademy.com/memberships | https://www.futurofutsalacademy.com/referral-program,Playwright,https://futurofutsalacademy.com,https://www.futurofutsalacademy.com/,
Gateway to the Extraordinary,https://www.golfentrada.com/,George,UT,Country Club,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,entradasnowcanyonut@gmail.com,,,,,,,,golfentrada.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.golfentrada.com/ | https://www.golfentrada.com/about | https://www.golfentrada.com/membership,Playwright,https://golfentrada.com,https://www.golfentrada.com/,
Get Healthy Utah!,https://gethealthyutah.org/,Plus,UT,School,pickleball; tennis; basketball; volleyball; futsal,Indoor and outdoor,,,Shift,SLC,Founder,,info@gethealthyutah.org,shift@gethealthyutah.org,shift.slc@gethealthyutah.org,shiftslc@gethealthyutah.org,sslc@gethealthyutah.org,s.slc@gethealthyutah.org,shifts@gethealthyutah.org,gethealthyutah.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://gethealthyutah.org/ | https://gethealthyutah.org/contact | https://gethealthyutah.org/about/mission-and-history | https://gethealthyutah.org/about/board-of-directors-and-staff | https://gethealthyutah.org/about/advisory-council | https://gethealthyutah.org/about/partners | https://gethealthyutah.org/news/blog/active-living-events,Playwright,https://gethealthyutah.org,https://gethealthyutah.org/,
GL Pro Soccer,https://glprosoccer.com/,Salt Lake City,UT,School,futsal,Indoor and outdoor,,,,,,,info@glsoccerpro.com,,,,,,,glsoccerpro.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://glprosoccer.com/ | https://glprosoccer.com/contact | https://glprosoccer.com/coaches-2,Playwright,https://glprosoccer.com,https://glprosoccer.com/,
Go Camping America,https://gocampingamerica.com/,Moab,UT,Unknown,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,gocampingamerica.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://gocampingamerica.com/ | https://gocampingamerica.com/lodging | https://gocampingamerica.com/glamping | https://ohi.org/gocampingamerica/,Playwright,https://gocampingamerica.com,https://gocampingamerica.com/,
Great Basin Pickleball,https://greatbasinpickleball.llc/,West Jordan,UT,Pickleball Club,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,greatbasinpickleball.llc,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://greatbasinpickleball.llc/,Playwright,https://greatbasinpickleball.llc,https://greatbasinpickleball.llc/,
Greater Zion,https://greaterzion.com/,George,UT,Unknown,pickleball; basketball; volleyball,Indoor and outdoor,,,,,,,info@greaterzion.com,,,,,,,greaterzion.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://greaterzion.com/ | https://greaterzion.com/about-greater-zion/ | https://greaterzion.com/accommodations/ | https://greaterzion.com/contact-us/,Playwright,https://greaterzion.com,https://greaterzion.com/,
HAQ Pickle Pickleball,https://haqpickle.com/,,UT,Pickleball Club,pickleball; basketball,Indoor and outdoor,17,1 ★★★★★ Rated 4.4 out of 5 (10908) Website View Court Find courts in your state Alabama | 17 courts Alaska | 4 courts Arizona | 255 courts California | 1108 courts Colorado | 131 courts Con,,,,,,,,,,,,haqpickle.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://haqpickle.com/ | https://haqpickle.com/contact-us/ | https://haqpickle.com/courts/,Playwright,https://haqpickle.com,https://haqpickle.com/,
Hastings College Athletics,https://hastingsbroncos.com/landing/index,,UT,College / University,tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,hastingsbroncos.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://hastingsbroncos.com/landing/index | https://hastingsbroncos.com/inside_athletics/Athletic_Facilities | https://hastingsbroncos.com/inside_athletics/Champions_of_Character | https://hastingsbroncos.com/inside_athletics/Homecoming_Golf_Tournament | https://hastingsbroncos.com/inside_athletics/Sports_Management_Internship_Program | https://hastingsbroncos.com/information/directory/index,Playwright,https://hastingsbroncos.com,https://hastingsbroncos.com/landing/index,
heraldextra.com,https://www.standard.net/,Ogden,UT,School,pickleball; volleyball,Indoor and outdoor,9,"024 ... ... court rates (full and partial building rentals also are available), providing nine courts of varying sizes and operating 24/7. “You can go ... Apr 3, 2025 ... On Tuesday, the Ogde",Craig,Conover,Manager,cconover@heraldextra.com,,,,,,,,heraldextra.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. Paid access signals present (membership/rental/program).,https://www.standard.net/ | https://www.standard.net/police-fire/courts/ | https://www.standard.net/contact-us | https://www.standard.net/top-headlines/2026/aug/06/trump-administration-moves-forward-with-head-start-overhaul-proposing-to-eliminate-regulations,Playwright,https://standard.net,https://www.standard.net/,
High Country Volleyball,https://highcountryvolleyball.sportngin.com/,Kearns,UT,College / University,volleyball,Indoor and outdoor,,,,,,,admin@highcountryvolleyball.org,,,,,,,highcountryvolleyball.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://highcountryvolleyball.sportngin.com/ | https://highcountryvolleyball.sportngin.com/summerprograms | https://highcountryvolleyball.sportngin.com/developmentprograms | https://highcountryvolleyball.sportngin.com/trainingprograms | https://highcountryvolleyball.sportngin.com/about-us | https://highcountryvolleyball.sportngin.com/contact-us,Playwright,https://highcountryvolleyball.sportngin.com,https://highcountryvolleyball.sportngin.com/,
Hipcamp,https://www.hipcamp.com/en-US,Moab,UT,Unknown,pickleball; basketball; volleyball,Indoor and outdoor,2,"RV Camping Near Ferron, UT, US: 20 Best RV Parks 2026 | Hipcamp Shoot hoops at one of our two basketball courts, or enjoy a round of horseshoes in the outdoor game area. ... Santaquin cabin rentals. To",Rand,Wentworth,President,,hello@hipcamp.com,rand@hipcamp.com,rand.wentworth@hipcamp.com,randwentworth@hipcamp.com,rwentworth@hipcamp.com,r.wentworth@hipcamp.com,randw@hipcamp.com,hipcamp.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.hipcamp.com/en-US | https://www.hipcamp.com/en-US/cabin-rentals-near-me | https://www.hipcamp.com/en-US/p/united-states/california/national-forest/lake-tahoe-basin/all | https://www.hipcamp.com/en-US/p/united-states/utah/bureau-of-land-management/moab-field-office/all | https://www.hipcamp.com/en-US/d/united-states/arizona/flagstaff/camping/all | https://www.hipcamp.com/en-US/about,Playwright,https://hipcamp.com,https://www.hipcamp.com/en-US,
Home of the Badgers,https://snow.edu/,Ephraim,UT,College / University,basketball; volleyball; racquetball,Indoor and outdoor,,,Karen,Johnson,Athletic Director,,,karen@snow.edu,karen.johnson@snow.edu,karenjohnson@snow.edu,kjohnson@snow.edu,k.johnson@snow.edu,karenj@snow.edu,snow.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://snow.edu/ | https://snow.edu/faculty-staff/index.html | https://snow.edu/general/historic-timeline.html | https://snow.edu/athletics/ | https://snow.edu/offices/index.html | https://snow.edu/academics/programs/index.html | https://snow.edu/faculty-staff/,Playwright,https://snow.edu,https://snow.edu/,
